Longitude,Latitude,Date,CMAQ_O3
-108.33504,38.52519,2005-05-22,58.0822
-108.35233,38.63287,2005-05-22,58.2315
-108.36967,38.74055,2005-05-22,57.6376
-108.38705,38.84823,2005-05-22,59.2099
-108.4045,38.95591,2005-05-22,59.9103
-108.42199,39.06358,2005-05-22,60.8204
-108.43954,39.17126,2005-05-22,59.4226
-108.45714,39.27893,2005-05-22,58.6507
-108.4748,39.3866,2005-05-22,58.5577
-108.49251,39.49426,2005-05-22,58.2165
-108.51028,39.60192,2005-05-22,58.2806
-108.52809,39.70957,2005-05-22,58.5098
-108.54597,39.81722,2005-05-22,58.2269
-108.5639,39.92487,2005-05-22,57.9027
-108.58189,40.03251,2005-05-22,58.3609
-108.59992,40.14014,2005-05-22,59.0063
-108.61802,40.24776,2005-05-22,59.194
-108.63618,40.35538,2005-05-22,59.421
-108.65439,40.46299,2005-05-22,57.8254
-108.67265,40.5706,2005-05-22,56.9394
-108.69098,40.67819,2005-05-22,56.759
-108.70936,40.78578,2005-05-22,57.0164
-108.7278,40.89336,2005-05-22,57.0831
-108.74629,41.00093,2005-05-22,57.3275
-108.76485,41.10849,2005-05-22,56.9379
-108.78346,41.21604,2005-05-22,56.7076
-108.80213,41.32358,2005-05-22,56.9767
-108.82086,41.43111,2005-05-22,58.8386
-108.83965,41.53862,2005-05-22,59.0136
-108.85851,41.64613,2005-05-22,59.0639
-108.87741,41.75362,2005-05-22,59.5173
-108.89638,41.8611,2005-05-22,59.3823
-108.91541,41.96857,2005-05-22,58.8816
-108.9345,42.07602,2005-05-22,56.6798
-108.95365,42.18346,2005-05-22,56.4097
-108.97286,42.29089,2005-05-22,56.4151
-108.99213,42.3983,2005-05-22,56.9695
-109.01147,42.5057,2005-05-22,57.0243
-109.03087,42.61308,2005-05-22,58.0584
-109.05033,42.72044,2005-05-22,57.8914
-109.06985,42.82779,2005-05-22,57.7618
-109.08944,42.93513,2005-05-22,55.8415
-109.10909,43.04244,2005-05-22,54.7696
-109.1288,43.14974,2005-05-22,56.5151
-109.14857,43.25702,2005-05-22,56.9148
-109.16842,43.36428,2005-05-22,56.1331
-109.18832,43.47153,2005-05-22,55.2113
-109.20829,43.57875,2005-05-22,55.8518
-109.22832,43.68596,2005-05-22,57.1094
-109.24843,43.79314,2005-05-22,57.4584
-109.26859,43.90031,2005-05-22,57.3822
-109.28883,44.00745,2005-05-22,56.5078
-109.30913,44.11457,2005-05-22,55.0528
-109.32949,44.22167,2005-05-22,55.2243
-109.34992,44.32875,2005-05-22,52.8672
-109.37042,44.43581,2005-05-22,52.1155
-109.39099,44.54284,2005-05-22,52.4362
-109.41163,44.64985,2005-05-22,52.2974
-109.43233,44.75684,2005-05-22,51.4829
-109.45311,44.8638,2005-05-22,50.8237
-109.47395,44.97074,2005-05-22,52.7552
-109.49486,45.07766,2005-05-22,52.9723
-109.51585,45.18454,2005-05-22,52.9159
-109.5369,45.29141,2005-05-22,51.3156
-109.55801,45.39824,2005-05-22,48.9037
-109.57921,45.50505,2005-05-22,48.0118
-109.60047,45.61184,2005-05-22,47.3716
-109.62181,45.71859,2005-05-22,48.0683
-109.64322,45.82532,2005-05-22,48.8469
-109.6647,45.93202,2005-05-22,49.0944
-109.68625,46.03869,2005-05-22,48.7043
-109.70788,46.14533,2005-05-22,48.4212
-109.72958,46.25194,2005-05-22,47.7043
-109.75135,46.35852,2005-05-22,47.327
-109.77319,46.46508,2005-05-22,47.6144
-109.79511,46.5716,2005-05-22,47.7545
-109.81711,46.67809,2005-05-22,47.5717
-109.83918,46.78455,2005-05-22,47.1908
-109.86133,46.89097,2005-05-22,46.9907
-109.88355,46.99736,2005-05-22,46.6065
-109.90585,47.10373,2005-05-22,46.4419
-109.92823,47.21005,2005-05-22,45.8053
-109.95068,47.31635,2005-05-22,46.1066
-109.97321,47.42261,2005-05-22,46.312
-109.99582,47.52883,2005-05-22,46.3512
-110.01851,47.63502,2005-05-22,46.1976
-110.04128,47.74117,2005-05-22,46.0405
-110.06413,47.84729,2005-05-22,45.6604
-110.08704,47.95337,2005-05-22,45.5483
-110.11005,48.05942,2005-05-22,45.3695
-110.13314,48.16543,2005-05-22,45.1451
-110.1563,48.2714,2005-05-22,45.0297
-110.17955,48.37733,2005-05-22,44.7428
-110.20288,48.48322,2005-05-22,44.5211
-110.2263,48.58908,2005-05-22,44.3632
-110.24979,48.69489,2005-05-22,44.3843
-110.27337,48.80067,2005-05-22,44.211
-110.29703,48.90641,2005-05-22,44.0892
-110.32077,49.0121,2005-05-22,43.915
-110.3446,49.11775,2005-05-22,43.5083
-110.36852,49.22337,2005-05-22,43.1908
-110.39251,49.32894,2005-05-22,43.3623
-110.4166,49.43446,2005-05-22,43.4825
-110.44077,49.53995,2005-05-22,43.3503
-110.46503,49.64539,2005-05-22,43.3095
-110.48937,49.75079,2005-05-22,43.1361
-110.5138,49.85615,2005-05-22,42.8373
-110.53832,49.96146,2005-05-22,42.4691
-110.56293,50.06672,2005-05-22,41.2245
-110.58763,50.17194,2005-05-22,42.227
-110.61242,50.27711,2005-05-22,42.6191
-110.63729,50.38224,2005-05-22,42.5732
-110.66226,50.48732,2005-05-22,42.8093
-110.68732,50.59236,2005-05-22,42.9664
-106.39345,25.08572,2005-05-22,48.8592
-106.40549,25.19068,2005-05-22,50.0033
-106.41755,25.29567,2005-05-22,50.3628
-106.42964,25.40071,2005-05-22,50.778
-106.44177,25.50578,2005-05-22,51.2977
-106.45393,25.6109,2005-05-22,52.6614
-106.46612,25.71606,2005-05-22,54.2449
-106.47834,25.82126,2005-05-22,55.1699
-106.49059,25.9265,2005-05-22,55.981
-106.50288,26.03178,2005-05-22,56.1575
-106.51519,26.1371,2005-05-22,56.2585
-106.52753,26.24246,2005-05-22,56.0537
-106.53992,26.34786,2005-05-22,55.7335
-106.55232,26.4533,2005-05-22,55.4632
-106.56477,26.55878,2005-05-22,55.3187
-106.57724,26.66429,2005-05-22,54.9907
-106.58975,26.76984,2005-05-22,54.3498
-106.60229,26.87543,2005-05-22,54.4215
-106.61487,26.98106,2005-05-22,54.1882
-106.62747,27.08673,2005-05-22,54.3807
-106.64011,27.19243,2005-05-22,54.3898
-106.65279,27.29817,2005-05-22,54.1055
-106.66549,27.40394,2005-05-22,53.8382
-106.67823,27.50975,2005-05-22,54.0671
-106.691,27.6156,2005-05-22,54.6663
-106.7038,27.72148,2005-05-22,55.1107
-106.71664,27.8274,2005-05-22,55.3224
-106.72952,27.93335,2005-05-22,55.3299
-106.74242,28.03933,2005-05-22,55.8382
-106.75537,28.14535,2005-05-22,55.9152
-106.76834,28.25141,2005-05-22,56.1406
-106.78136,28.35749,2005-05-22,56.503
-106.7944,28.46361,2005-05-22,56.9361
-106.80748,28.56976,2005-05-22,56.2832
-106.82059,28.67595,2005-05-22,55.7276
-106.83375,28.78216,2005-05-22,55.7941
-106.84693,28.88841,2005-05-22,55.6976
-106.86015,28.99469,2005-05-22,55.7656
-106.87341,29.101,2005-05-22,55.5295
-106.8867,29.20735,2005-05-22,55.2041
-106.90002,29.31372,2005-05-22,54.6685
-106.91338,29.42012,2005-05-22,53.6514
-106.92678,29.52655,2005-05-22,52.5701
-106.94022,29.63302,2005-05-22,52.4558
-106.95369,29.73951,2005-05-22,52.7718
-106.96719,29.84603,2005-05-22,52.7824
-106.98074,29.95258,2005-05-22,52.9849
-106.99432,30.05915,2005-05-22,53.5796
-107.00793,30.16576,2005-05-22,54.0899
-107.02159,30.27239,2005-05-22,54.7339
-107.03529,30.37905,2005-05-22,55.4367
-107.04901,30.48574,2005-05-22,56.6185
-107.06278,30.59245,2005-05-22,57.9088
-107.07658,30.69919,2005-05-22,58.7633
-107.09042,30.80596,2005-05-22,59.1066
-107.1043,30.91275,2005-05-22,58.9232
-107.11823,31.01957,2005-05-22,58.5621
-107.13218,31.12641,2005-05-22,58.0614
-107.14617,31.23327,2005-05-22,57.2181
-107.1602,31.34016,2005-05-22,56.3549
-107.17428,31.44708,2005-05-22,55.7781
-107.18839,31.55402,2005-05-22,55.7174
-107.20254,31.66098,2005-05-22,55.9649
-107.21673,31.76796,2005-05-22,56.4049
-107.23096,31.87497,2005-05-22,56.7747
-107.24522,31.982,2005-05-22,57.0439
-107.25953,32.08905,2005-05-22,57.2156
-107.27388,32.19612,2005-05-22,57.5046
-107.28826,32.30321,2005-05-22,57.5564
-107.30269,32.41033,2005-05-22,57.5456
-107.31716,32.51746,2005-05-22,57.5673
-107.33167,32.62461,2005-05-22,57.636
-107.34621,32.73179,2005-05-22,57.6033
-107.3608,32.83899,2005-05-22,57.8697
-107.37543,32.9462,2005-05-22,57.7977
-107.39011,33.05343,2005-05-22,57.544
-107.40482,33.16068,2005-05-22,57.5107
-107.41958,33.26795,2005-05-22,57.1479
-107.43437,33.37523,2005-05-22,56.9255
-107.44921,33.48254,2005-05-22,56.564
-107.46409,33.58986,2005-05-22,56.0819
-107.47901,33.69719,2005-05-22,55.6994
-107.49398,33.80455,2005-05-22,55.4055
-107.50899,33.91191,2005-05-22,55.0559
-107.52404,34.0193,2005-05-22,54.9772
-107.53913,34.1267,2005-05-22,54.935
-107.55427,34.23412,2005-05-22,55.1691
-107.56945,34.34154,2005-05-22,55.3218
-107.58467,34.44899,2005-05-22,55.1217
-107.59994,34.55644,2005-05-22,55.3078
-107.61525,34.66391,2005-05-22,54.8677
-107.63061,34.7714,2005-05-22,54.6452
-107.646,34.87889,2005-05-22,53.186
-107.66145,34.9864,2005-05-22,52.1695
-107.67694,35.09392,2005-05-22,53.1156
-107.69247,35.20145,2005-05-22,53.3718
-107.70805,35.30899,2005-05-22,54.0752
-107.72368,35.41655,2005-05-22,55.9784
-107.73934,35.52411,2005-05-22,53.884
-107.75506,35.63168,2005-05-22,53.7954
-107.77082,35.73927,2005-05-22,53.8527
-107.78663,35.84686,2005-05-22,53.9431
-107.80248,35.95446,2005-05-22,54.981
-107.81838,36.06207,2005-05-22,55.6282
-107.83433,36.16969,2005-05-22,56.2782
-107.85032,36.27732,2005-05-22,58.2478
-107.86636,36.38495,2005-05-22,59.3196
-107.88245,36.49259,2005-05-22,63.8737
-107.89858,36.60024,2005-05-22,67.2009
-107.91476,36.70789,2005-05-22,67.0463
-107.93099,36.81555,2005-05-22,66.9843
-107.94727,36.92322,2005-05-22,60.5358
-107.9636,37.03089,2005-05-22,58.8797
-107.97997,37.13857,2005-05-22,57.9925
-107.9964,37.24625,2005-05-22,55.2529
-108.01287,37.35393,2005-05-22,53.8646
-108.0294,37.46162,2005-05-22,53.9611
-108.04597,37.56931,2005-05-22,55.8481
-108.06259,37.677,2005-05-22,56.9375
-108.07926,37.7847,2005-05-22,55.3308
-108.09599,37.8924,2005-05-22,54.7969
-108.11275,38.0001,2005-05-22,54.9689
-108.12958,38.1078,2005-05-22,54.9827
-108.14645,38.2155,2005-05-22,55.6077
-108.16338,38.3232,2005-05-22,56.4886
-108.18035,38.4309,2005-05-22,56.532
-108.19737,38.53861,2005-05-22,56.2828
-108.21445,38.64631,2005-05-22,56.7844
-108.23158,38.75401,2005-05-22,58.0039
-108.24876,38.86171,2005-05-22,59.0911
-108.266,38.96941,2005-05-22,59.7106
-108.28329,39.07711,2005-05-22,60.7065
-108.30063,39.1848,2005-05-22,60.6763
-108.31802,39.29249,2005-05-22,59.1937
-108.33546,39.40018,2005-05-22,58.8138
-108.35297,39.50786,2005-05-22,58.4727
-108.37052,39.61554,2005-05-22,58.5458
-108.38813,39.72322,2005-05-22,58.7231
-108.40579,39.83089,2005-05-22,58.2546
-108.42351,39.93855,2005-05-22,58.0525
-108.44128,40.04622,2005-05-22,58.3717
-108.45911,40.15387,2005-05-22,59.2456
-108.47699,40.26151,2005-05-22,59.6971
-108.49493,40.36915,2005-05-22,59.8729
-108.51292,40.47679,2005-05-22,58.4574
-108.53098,40.58441,2005-05-22,57.6404
-108.54908,40.69203,2005-05-22,57.3818
-108.56724,40.79964,2005-05-22,57.3389
-108.58546,40.90723,2005-05-22,57.5167
-108.60374,41.01482,2005-05-22,57.5709
-108.62207,41.12241,2005-05-22,57.0978
-108.64046,41.22998,2005-05-22,57.0925
-108.65891,41.33754,2005-05-22,57.897
-108.67742,41.44509,2005-05-22,58.7666
-108.69599,41.55262,2005-05-22,59.0979
-108.71461,41.66015,2005-05-22,59.2626
-108.7333,41.76766,2005-05-22,56.5473
-108.75204,41.87516,2005-05-22,59.3342
-108.77085,41.98265,2005-05-22,58.836
-108.78971,42.09013,2005-05-22,56.8484
-108.80864,42.19759,2005-05-22,56.4903
-108.82762,42.30504,2005-05-22,56.4347
-108.84666,42.41247,2005-05-22,56.6621
-108.86578,42.51989,2005-05-22,56.2167
-108.88494,42.62729,2005-05-22,56.968
-108.90417,42.73468,2005-05-22,55.7295
-108.92346,42.84205,2005-05-22,55.4405
-108.94282,42.9494,2005-05-22,55.8062
-108.96223,43.05674,2005-05-22,54.691
-108.98171,43.16406,2005-05-22,56.4012
-109.00125,43.27136,2005-05-22,56.8499
-109.02086,43.37864,2005-05-22,56.4611
-109.04053,43.48591,2005-05-22,56.4543
-109.06026,43.59315,2005-05-22,56.0362
-109.08006,43.70038,2005-05-22,56.8226
-109.09992,43.80759,2005-05-22,56.9775
-109.11985,43.91477,2005-05-22,56.0015
-109.13984,44.02194,2005-05-22,54.7431
-109.1599,44.12908,2005-05-22,53.956
-109.18002,44.2362,2005-05-22,54.9828
-109.20022,44.3433,2005-05-22,52.9719
-109.22047,44.45038,2005-05-22,52.3138
-109.2408,44.55744,2005-05-22,52.1771
-109.26119,44.66447,2005-05-22,51.0525
-109.28165,44.77148,2005-05-22,51.3891
-109.30218,44.87846,2005-05-22,51.4641
-109.32278,44.98542,2005-05-22,51.9824
-109.34344,45.09236,2005-05-22,51.4233
-109.36417,45.19927,2005-05-22,50.781
-109.38498,45.30615,2005-05-22,49.9905
-109.40585,45.41301,2005-05-22,48.3549
-109.42679,45.51984,2005-05-22,47.4814
-109.44781,45.62665,2005-05-22,47.7616
-109.46889,45.73343,2005-05-22,48.2496
-109.49004,45.84017,2005-05-22,48.8934
-109.51127,45.9469,2005-05-22,49.0737
-109.53257,46.05359,2005-05-22,48.7779
-109.55394,46.16025,2005-05-22,48.2864
-109.57538,46.26688,2005-05-22,47.7795
-109.5969,46.37349,2005-05-22,47.2714
-109.61848,46.48006,2005-05-22,47.5741
-109.64015,46.5866,2005-05-22,47.945
-109.66189,46.69312,2005-05-22,47.8389
-109.6837,46.79959,2005-05-22,47.4289
-109.70558,46.90604,2005-05-22,47.2168
-109.72755,47.01245,2005-05-22,46.7998
-109.74958,47.11884,2005-05-22,46.3586
-109.77169,47.22519,2005-05-22,46.0993
-109.79388,47.3315,2005-05-22,46.1897
-109.81615,47.43778,2005-05-22,46.1833
-109.83849,47.54403,2005-05-22,46.4622
-109.86091,47.65024,2005-05-22,46.5453
-109.88341,47.75642,2005-05-22,46.3412
-109.90598,47.86256,2005-05-22,45.9972
-109.92864,47.96866,2005-05-22,45.9315
-109.95138,48.07473,2005-05-22,46.2158
-109.97419,48.18076,2005-05-22,46.0242
-109.99709,48.28675,2005-05-22,45.6657
-110.02006,48.3927,2005-05-22,45.2237
-110.04311,48.49862,2005-05-22,44.731
-110.06625,48.6045,2005-05-22,44.5649
-110.08947,48.71033,2005-05-22,44.5791
-110.11277,48.81613,2005-05-22,44.4912
-110.13615,48.92189,2005-05-22,44.315
-110.15961,49.02761,2005-05-22,44.0495
-110.18317,49.13328,2005-05-22,43.68
-110.20679,49.23892,2005-05-22,43.2668
-110.23051,49.34451,2005-05-22,43.4128
-110.25432,49.45006,2005-05-22,43.6971
-110.27821,49.55557,2005-05-22,43.7344
-110.30218,49.66103,2005-05-22,43.5649
-110.32623,49.76645,2005-05-22,43.5418
-110.35038,49.87183,2005-05-22,43.0473
-110.37461,49.97717,2005-05-22,42.7013
-110.39893,50.08245,2005-05-22,42.5214
-110.42334,50.18769,2005-05-22,42.7162
-110.44784,50.29289,2005-05-22,42.8989
-110.47242,50.39804,2005-05-22,42.7157
-110.49709,50.50314,2005-05-22,42.7786
-110.52186,50.6082,2005-05-22,42.911
-106.27757,25.09654,2005-05-22,49.9566
-106.28946,25.20151,2005-05-22,51.5149
-106.30138,25.30652,2005-05-22,52.76
-106.31333,25.41158,2005-05-22,52.7817
-106.32531,25.51667,2005-05-22,53.0913
-106.33732,25.62181,2005-05-22,54.1121
-106.34936,25.72699,2005-05-22,54.8768
-106.36143,25.83221,2005-05-22,55.5991
-106.37354,25.93747,2005-05-22,55.7768
-106.38567,26.04277,2005-05-22,55.8589
-106.39783,26.14811,2005-05-22,55.9954
-106.41003,26.25348,2005-05-22,55.9565
-106.42226,26.3589,2005-05-22,55.6868
-106.43452,26.46436,2005-05-22,55.4524
-106.44681,26.56985,2005-05-22,55.3472
-106.45914,26.67539,2005-05-22,54.9347
-106.47149,26.78096,2005-05-22,54.4511
-106.48388,26.88657,2005-05-22,54.1829
-106.4963,26.99221,2005-05-22,53.8822
-106.50875,27.0979,2005-05-22,53.6712
-106.52124,27.20362,2005-05-22,53.906
-106.53375,27.30938,2005-05-22,53.9082
-106.54631,27.41517,2005-05-22,53.8857
-106.55889,27.521,2005-05-22,54.0388
-106.57151,27.62686,2005-05-22,54.4065
-106.58416,27.73276,2005-05-22,55.0282
-106.59684,27.8387,2005-05-22,55.3168
-106.60956,27.94467,2005-05-22,55.3826
-106.62231,28.05067,2005-05-22,55.822
-106.63509,28.15671,2005-05-22,55.626
-106.64791,28.26278,2005-05-22,55.9179
-106.66077,28.36889,2005-05-22,56.5266
-106.67365,28.47502,2005-05-22,57.231
-106.68658,28.5812,2005-05-22,56.7513
-106.69953,28.6874,2005-05-22,56.0119
-106.71252,28.79363,2005-05-22,56.1078
-106.72555,28.8999,2005-05-22,56.0719
-106.7386,29.0062,2005-05-22,56.1345
-106.7517,29.11253,2005-05-22,56.0372
-106.76483,29.21889,2005-05-22,55.9377
-106.77799,29.32528,2005-05-22,55.3278
-106.79119,29.43171,2005-05-22,53.6442
-106.80443,29.53816,2005-05-22,51.7058
-106.8177,29.64464,2005-05-22,52.5726
-106.83101,29.75115,2005-05-22,52.5832
-106.84435,29.85769,2005-05-22,52.3883
-106.85773,29.96426,2005-05-22,52.1751
-106.87115,30.07085,2005-05-22,52.7432
-106.8846,30.17748,2005-05-22,53.4523
-106.89809,30.28413,2005-05-22,53.8922
-106.91161,30.39081,2005-05-22,54.5143
-106.92518,30.49751,2005-05-22,55.5245
-106.93877,30.60425,2005-05-22,56.9245
-106.95242,30.711,2005-05-22,58.2037
-106.96609,30.81779,2005-05-22,58.6032
-106.9798,30.9246,2005-05-22,58.6636
-106.99355,31.03144,2005-05-22,58.3854
-107.00733,31.1383,2005-05-22,57.5687
-107.02116,31.24518,2005-05-22,56.6065
-107.03502,31.35209,2005-05-22,55.5552
-107.04892,31.45903,2005-05-22,55.0244
-107.06287,31.56598,2005-05-22,55.0522
-107.07684,31.67296,2005-05-22,55.3583
-107.09086,31.77997,2005-05-22,55.6967
-107.10491,31.88699,2005-05-22,55.915
-107.11901,31.99404,2005-05-22,56.1017
-107.13314,32.10111,2005-05-22,56.6426
-107.14732,32.2082,2005-05-22,57.0766
-107.16153,32.31532,2005-05-22,57.114
-107.17578,32.42245,2005-05-22,57.1804
-107.19007,32.5296,2005-05-22,57.4523
-107.20441,32.63678,2005-05-22,57.393
-107.21878,32.74397,2005-05-22,57.559
-107.23319,32.85118,2005-05-22,57.7071
-107.24764,32.95842,2005-05-22,57.7583
-107.26214,33.06567,2005-05-22,57.5778
-107.27667,33.17294,2005-05-22,57.5203
-107.29125,33.28023,2005-05-22,57.238
-107.30587,33.38753,2005-05-22,57.0308
-107.32053,33.49485,2005-05-22,56.8011
-107.33523,33.6022,2005-05-22,56.2019
-107.34997,33.70955,2005-05-22,55.7382
-107.36475,33.81692,2005-05-22,55.2592
-107.37958,33.92431,2005-05-22,55.0458
-107.39445,34.03172,2005-05-22,55.0104
-107.40936,34.13913,2005-05-22,54.9859
-107.42432,34.24657,2005-05-22,55.0807
-107.43931,34.35402,2005-05-22,54.6684
-107.45435,34.46148,2005-05-22,54.4725
-107.46943,34.56896,2005-05-22,54.6306
-107.48456,34.67645,2005-05-22,54.603
-107.49973,34.78395,2005-05-22,53.9512
-107.51494,34.89146,2005-05-22,52.8052
-107.5302,34.99899,2005-05-22,52.1402
-107.5455,35.10653,2005-05-22,53.2571
-107.56084,35.21408,2005-05-22,53.5954
-107.57624,35.32165,2005-05-22,54.676
-107.59167,35.42922,2005-05-22,55.9475
-107.60715,35.5368,2005-05-22,53.8114
-107.62268,35.6444,2005-05-22,53.5649
-107.63824,35.752,2005-05-22,53.6012
-107.65386,35.85961,2005-05-22,54.1814
-107.66953,35.96724,2005-05-22,55.1085
-107.68523,36.07486,2005-05-22,55.5445
-107.70099,36.1825,2005-05-22,55.8914
-107.71679,36.29015,2005-05-22,57.8642
-107.73264,36.3978,2005-05-22,59.8958
-107.74853,36.50547,2005-05-22,64.4563
-107.76447,36.61313,2005-05-22,67.2536
-107.78046,36.72081,2005-05-22,68.6869
-107.79649,36.82849,2005-05-22,65.8922
-107.81257,36.93617,2005-05-22,59.7953
-107.8287,37.04386,2005-05-22,58.9212
-107.84488,37.15156,2005-05-22,58.604
-107.86111,37.25926,2005-05-22,56.4781
-107.87738,37.36696,2005-05-22,53.0476
-107.8937,37.47467,2005-05-22,52.955
-107.91007,37.58238,2005-05-22,55.0145
-107.9265,37.69009,2005-05-22,56.8705
-107.94296,37.79781,2005-05-22,56.2488
-107.95949,37.90553,2005-05-22,54.5624
-107.97605,38.01325,2005-05-22,55.0339
-107.99268,38.12097,2005-05-22,55.0285
-108.00935,38.22869,2005-05-22,55.4556
-108.02606,38.33642,2005-05-22,56.3416
-108.04283,38.44414,2005-05-22,54.9402
-108.05965,38.55186,2005-05-22,54.7523
-108.07653,38.65959,2005-05-22,56.8107
-108.09345,38.76731,2005-05-22,57.9604
-108.11043,38.87503,2005-05-22,59.1692
-108.12746,38.98275,2005-05-22,59.5821
-108.14453,39.09047,2005-05-22,60.595
-108.16167,39.19818,2005-05-22,60.8624
-108.17885,39.30589,2005-05-22,59.823
-108.19608,39.4136,2005-05-22,59.3071
-108.21337,39.52131,2005-05-22,59.3429
-108.23071,39.62901,2005-05-22,58.8939
-108.24812,39.7367,2005-05-22,59.1237
-108.26556,39.84439,2005-05-22,58.5676
-108.28307,39.95208,2005-05-22,58.6062
-108.30062,40.05976,2005-05-22,58.7103
-108.31824,40.16743,2005-05-22,59.5262
-108.3359,40.2751,2005-05-22,59.822
-108.35362,40.38276,2005-05-22,60.0145
-108.3714,40.49041,2005-05-22,58.9464
-108.38924,40.59806,2005-05-22,58.2012
-108.40712,40.70569,2005-05-22,57.8941
-108.42506,40.81332,2005-05-22,57.7193
-108.44307,40.92094,2005-05-22,57.7317
-108.46113,41.02855,2005-05-22,58.177
-108.47924,41.13615,2005-05-22,57.7232
-108.49741,41.24375,2005-05-22,57.6721
-108.51564,41.35133,2005-05-22,58.3562
-108.53393,41.4589,2005-05-22,58.6444
-108.55227,41.56646,2005-05-22,59.1288
-108.57067,41.674,2005-05-22,59.5341
-108.58913,41.78154,2005-05-22,57.2015
-108.60765,41.88906,2005-05-22,59.3375
-108.62623,41.99657,2005-05-22,58.7039
-108.64487,42.10406,2005-05-22,57.1452
-108.66356,42.21154,2005-05-22,56.6122
-108.68232,42.31902,2005-05-22,56.6296
-108.70113,42.42647,2005-05-22,56.5191
-108.72001,42.53391,2005-05-22,56.0776
-108.73895,42.64133,2005-05-22,55.6478
-108.75795,42.74874,2005-05-22,55.1025
-108.77701,42.85613,2005-05-22,54.2158
-108.79613,42.9635,2005-05-22,54.2524
-108.81531,43.07086,2005-05-22,55.891
-108.83456,43.1782,2005-05-22,56.706
-108.85387,43.28552,2005-05-22,57.0858
-108.87324,43.39283,2005-05-22,56.6043
-108.89267,43.50011,2005-05-22,56.395
-108.91216,43.60738,2005-05-22,55.7622
-108.93172,43.71463,2005-05-22,55.5555
-108.95135,43.82186,2005-05-22,54.807
-108.97104,43.92906,2005-05-22,54.4641
-108.99079,44.03625,2005-05-22,53.6176
-109.01061,44.14341,2005-05-22,53.4204
-109.03049,44.25056,2005-05-22,53.8665
-109.05045,44.35768,2005-05-22,52.8194
-109.07046,44.46478,2005-05-22,52.2359
-109.09054,44.57186,2005-05-22,52.2171
-109.11069,44.67891,2005-05-22,51.6778
-109.13091,44.78594,2005-05-22,51.5028
-109.15118,44.89294,2005-05-22,50.9632
-109.17153,44.99993,2005-05-22,50.2265
-109.19195,45.10688,2005-05-22,49.9136
-109.21243,45.21381,2005-05-22,50.2102
-109.23299,45.32072,2005-05-22,49.6847
-109.25361,45.4276,2005-05-22,49.3912
-109.27431,45.53445,2005-05-22,48.8823
-109.29507,45.64128,2005-05-22,49.3147
-109.3159,45.74807,2005-05-22,49.204
-109.3368,45.85485,2005-05-22,49.1825
-109.35777,45.96159,2005-05-22,49.1021
-109.37881,46.0683,2005-05-22,48.6731
-109.39993,46.17498,2005-05-22,48.1598
-109.42112,46.28164,2005-05-22,47.6071
-109.44238,46.38827,2005-05-22,47.3395
-109.46371,46.49486,2005-05-22,47.6633
-109.48511,46.60143,2005-05-22,49.0072
-109.50658,46.70796,2005-05-22,50.2021
-109.52814,46.81446,2005-05-22,49.2201
